,Date,year,month,month_label,Continent_name,Country_name,City,co,pm25,pm10,o3,so2,no2,aqi,aqi_Category,humidity,pressure,temperature,wind
13111,2020-08-31,2020,8,Aug,Europe,United Kingdom,London,6.6,89.0,37.0,31.9,9.8,43.9,89.0,Modere,98.85,1019.05,22.5,5.199999999999999
13112,2020-08-31,2020,8,Aug,Africa,Ghana,Accra,11.820833333333333,147.0,59.92281059063136,41.25495689655173,14.99929411764706,26.51329243353783,147.0,Malsain,94.0,1015.0,28.0,8.7
13113,2020-08-31,2020,8,Aug,Asia,India,Delhi,84.2,153.5,322.0,96.0,171.1,163.4,171.1,Mauvais,99.1,1052.1,38.1,33.56388888888888
13114,2020-08-31,2020,8,Aug,Europe,Italy,Milan,0.1,38.0,13.0,31.3,1.6,27.9,38.0,Bon,96.0,1013.0,25.0,4.0
13115,2020-08-31,2020,8,Aug,Asia,Japan,Tokyo,8.9,195.0,97.5,85.3,10.0,52.2,195.0,Mauvais,94.8,1015.1,36.3,19.5
13116,2020-08-31,2020,8,Aug,North America,United States,Los Angeles,4.0,82.0,33.0,48.8,14.99929411764706,31.5,82.0,Modere,92.9,1012.5,26.1,6.5
13117,2020-08-31,2020,8,Aug,Africa,South Africa,Johannesburg,16.9,170.0,98.0,21.1,24.8,18.5,170.0,Mauvais,89.5,858.0,21.3,7.9
13118,2020-09-01,2020,9,Sep,South America,Brazil,São Paulo,10.9,153.0,156.5,35.8,11.7,33.9,309.0,Dangereux,91.2,1030.6,22.2,11.1
13119,2020-09-01,2020,9,Sep,Africa,Côte d'Ivoire,Abidjan,10.702872062663184,89.0,67.88154158215009,42.14060475161987,13.555662650602413,26.958943089430893,89.0,Modere,94.0,1014.0,27.5,5.6
13120,2020-09-01,2020,9,Sep,South America,Chile,Santiago,11.0,84.0,62.0,24.9,7.5,37.2,84.0,Modere,87.0,1024.0,14.0,6.1
13121,2020-09-01,2020,9,Sep,Asia,China,Beijing,9.1,160.0,110.0,96.2,7.1,31.1,160.0,Mauvais,100.0,1009.0,34.0,7.7
13122,2020-09-01,2020,9,Sep,Europe,France,Paris,0.1,104.0,68.0,35.9,2.0,49.9,104.0,Malsain,96.5,1022.4,22.0,4.3
13123,2020-09-01,2020,9,Sep,Europe,United Kingdom,London,6.9,88.0,48.0,35.6,2.7,47.5,88.0,Modere,99.1,1018.45,24.85,5.9
13124,2020-09-01,2020,9,Sep,Africa,Ghana,Accra,10.702872062663184,102.0,67.88154158215009,42.14060475161987,13.555662650602413,26.958943089430893,102.0,Malsain,94.0,1014.0,28.0,7.2
13125,2020-09-01,2020,9,Sep,Asia,India,Delhi,84.5,153.5,322.0,249.60000000000002,138.7,163.3,478.8,Dangereux,99.1,1043.3,41.5,33.56388888888888
13126,2020-09-01,2020,9,Sep,Europe,Italy,Milan,0.1,42.0,18.0,37.8,2.6,35.2,42.0,Bon,100.0,1012.0,27.1,4.5
13127,2020-09-01,2020,9,Sep,Asia,Japan,Tokyo,7.8,154.0,74.0,31.2,4.3,39.9,154.0,Mauvais,98.2,1015.0,29.4,15.0
13128,2020-09-01,2020,9,Sep,North America,United States,Los Angeles,4.3,85.0,24.0,48.8,13.555662650602413,33.4,85.0,Modere,90.1,1015.9,26.0,7.7
13129,2020-09-01,2020,9,Sep,Africa,South Africa,Johannesburg,35.3,89.0,77.0,13.7,42.95,13.7,89.0,Modere,99.2,861.4,16.4,10.6
13130,2020-09-02,2020,9,Sep,South America,Brazil,São Paulo,11.8,93.0,87.0,55.8,13.2,45.3,93.0,Modere,93.0,1028.6,26.0,6.7
13131,2020-09-02,2020,9,Sep,Africa,Côte d'Ivoire,Abidjan,10.613456464379947,85.0,68.82762886597938,42.14217391304348,14.692439024390245,27.28326530612245,85.0,Modere,94.0,1013.0,28.0,6.4
13132,2020-09-02,2020,9,Sep,South America,Chile,Santiago,16.2,95.0,95.0,43.6,23.9,42.9,141.2,Malsain,86.0,1025.0,17.0,4.1
13133,2020-09-02,2020,9,Sep,Asia,China,Beijing,8.2,117.0,84.0,56.5,28.4,33.4,117.0,Malsain,88.0,1012.0,28.0,5.1
13134,2020-09-02,2020,9,Sep,Europe,France,Paris,0.1,125.0,61.0,43.7,2.2,67.9,125.0,Malsain,93.0,1020.1,23.4,14.1
13135,2020-09-02,2020,9,Sep,Europe,United Kingdom,London,1.6,87.0,65.0,39.3,3.6,74.4,87.0,Modere,97.0,1015.9,22.8,9.3
13136,2020-09-02,2020,9,Sep,Africa,Ghana,Accra,10.613456464379947,95.0,68.82762886597938,42.14217391304348,14.692439024390245,27.28326530612245,95.0,Modere,94.0,1013.0,28.0,8.2
13137,2020-09-02,2020,9,Sep,Asia,India,Delhi,147.97500000000002,182.0,322.0,168.3,105.1,163.3,202.9,Tres mauvais,99.1,1031.6,40.4,26.2
13138,2020-09-02,2020,9,Sep,Europe,Italy,Milan,0.1,30.0,12.0,40.3,3.1,39.4,40.3,Bon,94.5,1033.7864583333335,23.5,5.1
13139,2020-09-02,2020,9,Sep,Asia,Japan,Tokyo,13.4,112.0,51.0,46.5,8.6,40.8,112.0,Malsain,100.0,1015.6,33.8,14.0
13140,2020-09-02,2020,9,Sep,North America,United States,Los Angeles,7.9,73.0,38.0,44.8,1.5,37.1,73.0,Modere,91.0,1016.5,26.0,6.6
13141,2020-09-02,2020,9,Sep,Africa,South Africa,Johannesburg,14.6,124.0,77.0,12.8,8.7,18.9,124.0,Malsain,99.3,860.9,13.2,9.0
13142,2020-09-03,2020,9,Sep,South America,Brazil,São Paulo,37.1,169.0,110.0,58.4,3.6,80.9,169.0,Mauvais,94.2,1023.2,29.8,7.2
13143,2020-09-03,2020,9,Sep,Africa,Côte d'Ivoire,Abidjan,11.421963824289405,82.0,65.78211382113821,45.80769230769231,14.696626506024096,29.146153846153847,82.0,Modere,94.0,1014.0,28.5,5.1
13144,2020-09-03,2020,9,Sep,South America,Chile,Santiago,25.4,153.0,103.0,124.44999999999999,9.3,46.7,202.2,Tres mauvais,87.0,1021.0,19.0,5.6
13145,2020-09-03,2020,9,Sep,Asia,China,Beijing,9.1,109.0,79.0,39.4,2.6,32.0,109.0,Malsain,93.0,1009.0,29.5,7.2
13146,2020-09-03,2020,9,Sep,Europe,France,Paris,0.1,89.0,72.0,38.3,1.6,80.3,89.0,Modere,84.5,1022.0,28.1,12.0
13147,2020-09-03,2020,9,Sep,Europe,United Kingdom,London,1.9,63.0,72.0,29.6,2.7,34.1,72.0,Modere,95.0,1015.75,24.4,12.293700787401573
13148,2020-09-03,2020,9,Sep,Africa,Ghana,Accra,11.421963824289405,97.0,65.78211382113821,45.80769230769231,14.696626506024096,29.146153846153847,97.0,Modere,88.0,1015.0,28.0,9.2
13149,2020-09-03,2020,9,Sep,Asia,India,Delhi,89.8,181.0,322.0,145.9,100.7,160.7,181.0,Mauvais,99.1,1022.0,39.4,14.9
13150,2020-09-03,2020,9,Sep,Europe,Italy,Milan,0.1,50.0,20.0,50.6,4.1,38.0,50.6,Modere,96.5,1024.8,27.0,3.7
13151,2020-09-03,2020,9,Sep,Asia,Japan,Tokyo,10.0,99.0,97.5,21.6,7.2,39.9,121.0,Malsain,100.0,1014.5,34.1,19.3
13152,2020-09-03,2020,9,Sep,North America,United States,Los Angeles,8.7,95.0,53.0,64.8,1.5,42.6,95.0,Modere,93.0,1014.9,27.0,6.4
13153,2020-09-03,2020,9,Sep,Africa,South Africa,Johannesburg,26.0,184.0,125.0,24.8,8.9,41.3,184.0,Mauvais,99.3,860.3,26.7,8.3
13154,2020-09-04,2020,9,Sep,South America,Brazil,São Paulo,38.800000000000004,181.0,136.0,80.6,6.1,91.1,181.0,Mauvais,94.4,1025.7,32.0,11.4
13155,2020-09-04,2020,9,Sep,Africa,Côte d'Ivoire,Abidjan,11.100516795865632,85.0,71.11535353535353,46.296573875803,15.868990384615383,30.37545271629779,85.0,Modere,100.0,1017.0,28.0,5.1
13156,2020-09-04,2020,9,Sep,South America,Chile,Santiago,22.3,152.0,110.0,48.2,7.8,47.6,152.0,Mauvais,93.0,1018.0,19.0,7.7
13157,2020-09-04,2020,9,Sep,Asia,China,Beijing,12.7,109.0,93.0,55.8,6.6,34.8,109.0,Malsain,96.5,1007.0,30.0,5.1
13158,2020-09-04,2020,9,Sep,Europe,France,Paris,0.1,89.0,129.5,47.3,2.8,53.9,157.0,Mauvais,93.1,1023.0,30.5,5.6
13159,2020-09-04,2020,9,Sep,Europe,United Kingdom,London,3.5,66.0,50.0,25.7,4.0,42.8,66.0,Modere,92.2,1021.2,20.450000000000003,6.0
13160,2020-09-04,2020,9,Sep,Africa,Ghana,Accra,11.100516795865632,80.0,71.11535353535353,46.296573875803,15.868990384615383,30.37545271629779,80.0,Modere,94.0,1017.0,29.0,8.2
13161,2020-09-04,2020,9,Sep,Asia,India,Delhi,85.4,162.0,322.0,168.3,178.7,163.3,183.0,Mauvais,99.1,1033.1,38.6,20.2
13162,2020-09-04,2020,9,Sep,Europe,Italy,Milan,0.1,65.0,28.0,73.4,3.1,37.5,73.4,Modere,96.5,1027.0,29.0,3.2
13163,2020-09-04,2020,9,Sep,Asia,Japan,Tokyo,16.7,229.0,57.0,67.4,8.6,66.4,236.0,Tres mauvais,94.2,1016.8,40.2,16.5
13164,2020-09-04,2020,9,Sep,North America,United States,Los Angeles,13.7,109.0,64.0,70.0,1.5,58.7,109.0,Malsain,91.7,1013.9,32.4,4.6
13165,2020-09-04,2020,9,Sep,Africa,South Africa,Johannesburg,25.1,259.5,232.0,27.7,42.95,31.0,305.0,Dangereux,99.2,861.2,30.2,6.6
13166,2020-09-05,2020,9,Sep,South America,Brazil,São Paulo,9.1,144.0,81.0,71.4,3.1,36.6,144.0,Malsain,93.0,1026.9,30.5,6.6
13167,2020-09-05,2020,9,Sep,Africa,Côte d'Ivoire,Abidjan,12.023684210526316,87.0,61.47192622950819,44.94415584415584,13.54126213592233,25.98048780487805,87.0,Modere,97.0,1015.5,28.0,5.9
13168,2020-09-05,2020,9,Sep,South America,Chile,Santiago,29.7,168.0,99.0,41.6,7.5,32.7,168.0,Mauvais,93.0,1023.0,17.0,5.1
13169,2020-09-05,2020,9,Sep,Asia,China,Beijing,42.85000000000001,142.0,89.0,99.4,4.6,63.8,500.0,Dangereux,93.0,1008.0,31.0,2.5
13170,2020-09-05,2020,9,Sep,Europe,France,Paris,0.1,70.0,39.0,32.4,2.6,36.9,70.0,Modere,87.0,1024.0,22.0,6.7
13171,2020-09-05,2020,9,Sep,Europe,United Kingdom,London,3.2,93.0,46.0,25.1,3.8,38.9,93.0,Modere,99.0,1022.6,18.2,7.85
13172,2020-09-05,2020,9,Sep,Africa,Ghana,Accra,12.023684210526316,99.0,61.47192622950819,44.94415584415584,13.54126213592233,25.98048780487805,99.0,Modere,94.0,1015.0,28.0,9.7
13173,2020-09-05,2020,9,Sep,Asia,India,Delhi,84.0,419.0,322.0,112.6,179.0,154.0,419.0,Dangereux,100.0,1107.5535714285716,43.1,26.8
13174,2020-09-05,2020,9,Sep,Europe,Italy,Milan,0.1,68.0,28.0,81.9,3.1,61.6,81.9,Modere,96.5,1023.5,30.5,4.2
13175,2020-09-05,2020,9,Sep,Asia,Japan,Tokyo,13.4,188.0,97.5,49.6,17.2,40.8,188.0,Mauvais,98.8,1015.2,38.3,18.0
13176,2020-09-05,2020,9,Sep,North America,United States,Los Angeles,17.4,107.0,58.0,70.0,1.5,54.4,107.0,Malsain,89.4,1013.6,40.3,8.2
13177,2020-09-05,2020,9,Sep,Africa,South Africa,Johannesburg,15.7,259.5,175.0,35.3,8.8,22.4,261.0,Tres mauvais,91.5,859.8,30.4,6.0
13178,2020-09-06,2020,9,Sep,South America,Brazil,São Paulo,20.8,157.0,139.0,80.6,2.6,63.2,157.0,Mauvais,100.0,1022.9,31.1,11.2
13179,2020-09-06,2020,9,Sep,Africa,Côte d'Ivoire,Abidjan,11.922074468085109,70.0,60.44465020576131,45.20458515283842,12.439152119700749,24.334146341463416,70.0,Modere,94.0,1013.0,27.5,5.9
13180,2020-09-06,2020,9,Sep,South America,Chile,Santiago,24.9,169.0,96.0,49.0,8.2,35.2,169.0,Mauvais,100.0,1022.0,22.0,4.6
13181,2020-09-06,2020,9,Sep,Asia,China,Beijing,20.6,192.0,111.0,148.1,7.1,65.4,192.0,Mauvais,93.5,1010.5,30.0,2.5
13182,2020-09-06,2020,9,Sep,Europe,France,Paris,0.1,78.0,59.0,28.6,1.8,43.8,78.0,Modere,86.8,1024.8,19.5,5.8
13183,2020-09-06,2020,9,Sep,Europe,United Kingdom,London,3.3,69.0,36.0,26.7,3.4,39.3,69.0,Modere,96.8,1023.6,21.15,7.45
13184,2020-09-06,2020,9,Sep,Africa,Ghana,Accra,11.922074468085109,91.0,60.44465020576131,45.20458515283842,12.439152119700749,24.334146341463416,91.0,Modere,94.0,1013.0,29.0,8.7
13185,2020-09-06,2020,9,Sep,Asia,India,Delhi,84.8,216.0,322.0,249.60000000000002,98.0,141.9,322.0,Dangereux,100.0,1107.5535714285716,40.3,27.0
13186,2020-09-06,2020,9,Sep,Europe,Italy,Milan,0.1,38.0,15.0,57.8,2.1,22.4,57.8,Modere,95.5,1015.9,29.0,4.1
13187,2020-09-06,2020,9,Sep,Asia,Japan,Tokyo,7.8,223.0,97.5,29.6,7.2,25.1,223.0,Tres mauvais,100.0,1015.3,33.7,19.0
13188,2020-09-06,2020,9,Sep,North America,United States,Los Angeles,16.7,99.0,54.0,70.0,1.5,46.3,150.8,Mauvais,80.8,1012.0,41.61043814432989,5.5
13189,2020-09-06,2020,9,Sep,Africa,South Africa,Johannesburg,10.3,155.0,81.0,27.4,9.0,14.7,155.0,Mauvais,80.9,857.8,28.6,6.7
13190,2020-09-07,2020,9,Sep,South America,Brazil,São Paulo,18.1,169.0,88.0,121.85,3.6,46.7,169.0,Mauvais,93.8,1021.3,30.0,11.4
13191,2020-09-07,2020,9,Sep,Africa,Côte d'Ivoire,Abidjan,12.630548302872064,68.0,65.90951417004048,43.349032258064526,14.77783251231527,26.715587044534413,68.0,Modere,97.0,1013.0,28.0,5.9
13192,2020-09-07,2020,9,Sep,South America,Chile,Santiago,23.5,124.0,96.0,41.8,9.1,46.4,124.0,Malsain,93.0,1020.0,21.0,4.6
13193,2020-09-07,2020,9,Sep,Asia,China,Beijing,15.6,167.0,107.0,76.0,8.2,56.3,167.0,Mauvais,88.0,1008.0,31.5,6.1
13194,2020-09-07,2020,9,Sep,Europe,France,Paris,0.1,81.0,51.0,33.0,1.3,51.0,81.0,Modere,95.2,1026.0,24.4,8.0
13195,2020-09-07,2020,9,Sep,Europe,United Kingdom,London,3.2,82.0,51.0,24.2,3.8,36.3,82.0,Modere,95.15,1020.55,21.7,11.65
13196,2020-09-07,2020,9,Sep,Africa,Ghana,Accra,12.630548302872064,78.0,65.90951417004048,43.349032258064526,14.77783251231527,26.715587044534413,78.0,Modere,94.0,1013.0,28.0,8.7
13197,2020-09-07,2020,9,Sep,Asia,India,Delhi,86.0,329.0,322.0,211.3,102.3,142.7,329.0,Dangereux,99.3,1030.1,42.3,33.56388888888888
13198,2020-09-07,2020,9,Sep,Europe,Italy,Milan,0.1,42.0,10.0,41.9,1.6,28.8,42.0,Bon,100.0,1022.0,24.9,7.5
13199,2020-09-07,2020,9,Sep,Asia,Japan,Tokyo,24.5,95.0,97.5,16.8,5.8,33.4,107.0,Malsain,100.0,1015.6,32.2,27.0
13200,2020-09-07,2020,9,Sep,North America,United States,Los Angeles,7.7,85.0,52.0,36.1,14.77783251231527,30.6,85.0,Modere,94.0,1010.0,31.0,6.1
13201,2020-09-07,2020,9,Sep,Africa,South Africa,Johannesburg,13.4,167.0,131.0,23.6,11.5,21.2,167.0,Mauvais,78.8,858.3,28.7,5.9
13202,2020-09-08,2020,9,Sep,South America,Brazil,São Paulo,19.0,159.0,91.0,84.5,2.6,54.7,159.0,Mauvais,95.6,1023.3,30.0,8.0
13203,2020-09-08,2020,9,Sep,Africa,Côte d'Ivoire,Abidjan,12.659943977591038,80.0,75.11572052401746,42.55384615384615,15.43509234828496,28.73448275862069,80.0,Modere,94.0,1013.0,28.0,5.9
13204,2020-09-08,2020,9,Sep,South America,Chile,Santiago,13.0,132.0,103.0,22.4,7.3,31.6,132.0,Malsain,93.0,1021.0,11.0,4.6
13205,2020-09-08,2020,9,Sep,Asia,China,Beijing,24.4,78.0,166.0,35.0,7.1,43.5,166.0,Mauvais,85.0,1011.0,31.0,5.6
13206,2020-09-08,2020,9,Sep,Europe,France,Paris,0.1,90.0,66.0,32.4,1.7,53.2,90.0,Modere,88.0,1028.4,27.5,11.1
13207,2020-09-08,2020,9,Sep,Europe,United Kingdom,London,1.9,70.0,48.0,19.1,3.0,36.3,70.0,Modere,97.5,1023.9,21.65,7.25
13208,2020-09-08,2020,9,Sep,Africa,Ghana,Accra,12.659943977591038,74.0,75.11572052401746,42.55384615384615,15.43509234828496,28.73448275862069,75.11572052401746,Modere,94.0,1013.0,29.0,8.7
13209,2020-09-08,2020,9,Sep,Asia,India,Delhi,86.4,304.0,322.0,245.9,131.4,182.07500000000002,500.0,Dangereux,99.1,1086.3,40.7,27.7
13210,2020-09-08,2020,9,Sep,Europe,Italy,Milan,0.1,50.0,16.0,45.5,2.1,38.4,50.0,Bon,96.5,1027.0,27.8,3.0
13211,2020-09-08,2020,9,Sep,North America,United States,Los Angeles,5.0,134.0,37.0,25.6,15.43509234828496,40.8,134.0,Malsain,90.0,1007.6,25.6,4.4
13212,2020-09-08,2020,9,Sep,Africa,South Africa,Johannesburg,20.8,176.0,245.0,22.1,12.3,43.0,245.0,Tres mauvais,75.9,860.6,32.0,4.7
13213,2020-09-09,2020,9,Sep,South America,Brazil,São Paulo,11.8,193.0,93.0,121.1,3.6,57.9,193.0,Mauvais,97.0,1024.9,29.0,9.1
13214,2020-09-09,2020,9,Sep,Africa,Côte d'Ivoire,Abidjan,11.294017094017091,89.0,68.31462882096069,43.74369158878505,13.951958224543082,29.15779220779221,89.0,Modere,100.0,1015.0,27.5,6.6
13215,2020-09-09,2020,9,Sep,South America,Chile,Santiago,28.5,144.0,246.5,42.8,7.8,42.9,253.0,Tres mauvais,93.0,1023.0,22.0,4.6
13216,2020-09-09,2020,9,Sep,Asia,China,Beijing,13.6,97.0,72.0,42.7,5.1,42.5,97.0,Modere,79.5,1012.0,31.0,3.6
13217,2020-09-09,2020,9,Sep,Europe,France,Paris,0.1,85.0,81.0,35.8,5.8,48.7,85.0,Modere,93.0,1026.0,28.8,7.1
13218,2020-09-09,2020,9,Sep,Europe,United Kingdom,London,2.6,62.0,57.0,24.2,10.2,32.5,62.0,Modere,95.1,1025.55,22.05,6.35
13219,2020-09-09,2020,9,Sep,Africa,Ghana,Accra,11.294017094017091,201.0,68.31462882096069,43.74369158878505,13.951958224543082,29.15779220779221,201.0,Tres mauvais,94.0,1014.0,29.0,9.2
13220,2020-09-09,2020,9,Sep,Asia,India,Delhi,84.6,356.0,322.0,225.6,76.6,143.2,356.0,Dangereux,99.1,1007.0,40.1,29.4
13221,2020-09-09,2020,9,Sep,Europe,Italy,Milan,0.1,68.0,36.0,66.9,3.1,42.1,68.0,Modere,96.2,1025.5,28.6,3.2
13222,2020-09-09,2020,9,Sep,North America,United States,Los Angeles,12.2,80.0,57.0,37.6,1.5,44.5,80.0,Modere,95.0,1012.5,31.0,6.4
13223,2020-09-09,2020,9,Sep,Africa,South Africa,Johannesburg,23.7,182.0,153.0,24.8,17.3,42.6,182.0,Mauvais,81.7,861.7,31.5,5.6
13224,2020-09-10,2020,9,Sep,South America,Brazil,São Paulo,38.800000000000004,201.0,126.0,102.6,3.6,91.1,201.0,Tres mauvais,94.6,1024.2,33.6,9.0
13225,2020-09-10,2020,9,Sep,Africa,Côte d'Ivoire,Abidjan,13.615669515669516,70.0,68.13891304347827,43.78372093023256,16.066402116402116,29.401943844492447,70.0,Modere,97.0,1015.0,28.5,6.6
13226,2020-09-10,2020,9,Sep,South America,Chile,Santiago,99.1,152.0,246.5,44.8,7.8,49.5,352.0,Dangereux,93.0,1022.0,21.0,6.1
13227,2020-09-10,2020,9,Sep,Asia,China,Beijing,6.4,87.0,71.0,32.5,3.6,35.7,87.0,Modere,82.0,1013.0,24.0,5.6
13228,2020-09-10,2020,9,Sep,Europe,France,Paris,0.1,128.0,66.0,25.0,5.1,47.6,128.0,Malsain,93.3,1027.8,27.6,5.4
